date,address,floor,houseType,age,twPing,bedRoom,livingRoom,restRoom,balcony,ratioOfPublicArea,price,pricePerTwPing
2020-11-04,羅斯福路二段９１號二十五樓之２,25,電梯大樓,33,45.42037665165,0,0,0,2,0.2562104562104561,30000000.0,199800.0
2020-11-07,溫泉路９９之７號五樓,5,公寓,38,12.42367545177,0,0,0,1,0.2741660579498418,5800000.0,141222.0
2020-11-19,松山路４８２巷２８號十二樓,12,電梯大樓,38,24.278650882860003,2,2,1,2,0.2677547969100424,16500000.0,205582.0
2020-11-11,吳興街２８４巷８號四樓之２,4,電梯大樓,9,31.05162612915,2,2,2,1,0.3138821237213834,26000000.0,253288.0
2020-11-07,武成街６３巷１２弄１８號,2,透天,60,9.56202534771,2,1,1,0,0.0,3000000.0,94907.0
2020-11-19,忠孝東路四段１５號七樓,7,電梯大樓,34,27.38835099594,3,0,3,0,0.2254252264192622,25000000.0,276121.0
2020-11-01,重陽路１２５巷３６弄１０號二樓,2,華廈,16,17.01562561875,1,1,1,2,0.4784,10300000.0,183111.0
2020-11-10,林森北路５３６號二樓之４,2,電梯大樓,18,13.29487548345,1,1,1,1,0.4791808873720137,10000000.0,227531.0
2020-11-08,木新路三段２５２號,1,公寓,37,13.26765048246,0,1,1,0,0.0,16000000.0,364797.0
2020-11-11,林森南路１２號六層,6,電梯大樓,46,48.83257677573,4,2,2,2,0.1982902806169858,38250000.0,236945.0
2020-11-11,復興北路４３２號七樓之１,7,華廈,46,41.03412649215,3,2,2,2,0.2940656100258016,25256868.0,186191.0
2020-11-01,成功路四段３２４巷３弄１１號四樓,4,公寓,39,31.103051131020003,3,2,2,2,0.2139661544446607,15350000.0,149290.0
2020-11-01,港墘路１２７巷２０號三樓,3,電梯大樓,26,17.02772561919,0,0,0,2,0.3537040326878664,12360000.0,219577.0
2020-11-14,內湖路一段７１５巷１２號,1,公寓,43,25.331350921140004,1,0,1,0,0.0273465488416527,26000000.0,310485.0
2020-11-05,民權東路六段１４６號五樓之１２,5,電梯大樓,16,13.5217504917,1,1,1,0,0.3586129753914989,8200000.0,183445.0
2020-11-05,八德路二段３４８號七樓之５,7,電梯大樓,14,21.04795076538,3,1,1,1,0.3715148031043403,19360000.0,278241.0
2020-11-04,福港街２１０巷１７弄２３號五樓,5,公寓,38,32.11945116798,3,2,2,2,0.1699943492183086,12400000.0,116783.0
2020-11-01,大理街１６０巷２２弄１４號五樓,5,公寓,40,33.40810121484,3,2,1,2,0.1921405287939152,12680000.0,114813.0
2020-11-03,信義路五段９７號二樓,2,電梯大樓,16,30.691651116060005,2,2,1,2,0.3726591760299626,42300000.0,416913.0
2020-11-16,中山北路六段２９０巷４６之１號五樓,5,公寓,39,35.98842630867,3,2,2,2,0.1070017651508784,15700000.0,131966.0
2020-11-12,復興南路二段１７１巷２４號六樓,6,電梯大樓,38,44.82747663009,4,2,2,2,0.2386800728794116,30000000.0,202443.0
2020-11-04,大安路一段１６巷３之１號五樓,5,華廈,39,18.57955067562,1,2,1,2,0.223868446760013,16200000.0,263758.0
2020-11-09,中和街４９３巷９弄２７號三樓,3,公寓,45,26.97090098076,3,2,1,2,0.1373934499775684,8600000.0,96456.0
2020-11-06,民生東路二段１１５巷２５弄９號四樓,4,公寓,53,5.03965018326,2,1,1,0,0.0,1700000.0,102041.0
2020-11-01,松山路４８２巷２４號九樓,9,電梯大樓,38,21.59245078518,2,1,1,2,0.2671616699355561,16300000.0,228355.0
2020-11-03,富錦街４２７號二樓,2,華廈,42,47.10832671303001,4,2,2,2,0.2291787067360175,39680000.0,254800.0
2020-11-18,復興北路３６９號地下室,-1,電梯大樓,39,204.07255742082,0,1,2,0,0.1109217040704397,82000000.0,121550.0
2020-11-15,興隆路三段１３７號九樓之１５,9,華廈,15,7.871050286220001,1,1,1,2,0.5964642582628747,6220000.0,239047.0
2020-11-07,潮州街３９號,1,華廈,35,14.816450538780002,0,0,1,0,0.2184565128623929,16950000.0,346060.0
2020-11-01,內湖路一段９１巷１２弄２２號二樓,2,公寓,42,34.14015124146,5,0,5,2,0.1332624490519228,16580000.0,146908.0
2020-11-04,大湖山莊街１７６巷１８號七樓之３,7,電梯大樓,15,27.40045099638,2,1,1,1,0.3608964451313756,18350000.0,202583.0
2020-11-15,武昌街一段７７號六樓之１８,6,華廈,41,12.10000044,1,1,1,0,0.2925,6500000.0,162500.0
2020-11-07,羅斯福路三段２４４巷２號五樓,5,公寓,37,43.51160158224,4,2,2,2,0.1416852057842045,12800000.0,88994.0
2020-11-04,景福街１３３巷２０之１號二樓,2,公寓,42,34.29745124718,4,2,2,2,0.2338154877403421,15800000.0,139354.0
2020-11-02,木柵路二段６８號二樓,2,公寓,55,39.899751450900006,6,4,2,0,0.0,18000000.0,136467.0
2020-11-07,萬盛街８９之３號六樓,6,華廈,7,23.68272586119,1,2,1,0,0.3776983011878911,18400000.0,235024.0
2020-11-17,西園路二段３７２巷３１號四樓,4,公寓,47,15.33372555759,1,1,1,2,0.2037877293351745,5000000.0,98639.0
2020-11-02,民生西路１３８號十樓之６,10,電梯大樓,45,8.636375314050001,1,0,1,2,0.3285464098073555,5030000.0,176182.0
2020-11-13,中山北路二段８５巷１號三樓之２,3,華廈,4,16.21702558971,1,1,1,1,0.4635329229621339,14680000.0,273830.0
2020-11-05,中原街４７號二樓,2,華廈,40,40.74977648181,4,2,2,2,0.243337539900527,19800000.0,146982.0
2020-11-01,長安東路二段１８４號七樓,7,電梯大樓,40,17.85355064922,1,1,1,0,0.2070484581497797,13100000.0,221959.0
2020-11-12,中山北路一段８３巷９之５號,1,華廈,49,50.65362684195,2,0,2,0,0.0026873693639891,50000000.0,298597.0
2020-11-02,林森北路４１３號十三樓之９,13,電梯大樓,39,16.54070060148,1,1,1,1,0.2397585954645208,7000000.0,128018.0
2020-11-02,泉源路３０號五樓之５,5,華廈,45,16.18980058872,1,1,1,2,0.2557922272047832,6350000.0,118647.0
2020-11-08,德行東路１０９巷７３弄２號一樓,1,公寓,44,31.17867613377,3,2,2,0,-5.170341048026343e-17,23980000.0,232657.0
2020-11-15,德行東路３５８巷２４弄１號,1,公寓,35,49.558576802130005,4,2,3,2,0.1112738814624916,33000000.0,201428.0
2020-11-23,復興南路一段１２６巷１號地下樓之２４６,-1,電梯大樓,42,5.6053252038300005,0,0,0,0,0.6238532110091743,841500.0,45413.0
2020-11-12,門街１０２號,1,電梯大樓,15,25.78812593775,0,1,1,1,0.3028739002932551,22500000.0,263930.0
2020-11-17,寧夏路３２號八樓之４,8,電梯大樓,41,11.61902542251,1,0,1,0,0.258266076542567,5880000.0,153085.0
2020-11-19,歸綏街９７巷１４號二樓,2,公寓,32,24.09110087604,2,2,1,2,0.1518081366147664,12000000.0,150678.0
2020-11-03,南港路三段１９５號二樓,2,公寓,36,27.95705101662,3,2,2,2,0.1704176585154727,15300000.0,165549.0
2020-11-10,康樂街６１巷１２弄６號,1,公寓,38,28.39265103246,3,2,2,0,0.0725548689537609,14800000.0,157682.0
2020-11-14,德惠街１９號四樓,4,華廈,46,52.42930190652001,5,2,2,2,0.1938610662358644,25700000.0,148281.0
2020-11-20,泉源路１２號六樓之５,6,電梯大樓,44,10.06115036586,0,0,0,1,0.202946482260974,4880000.0,146723.0
2020-11-01,泉源路３９之５６號二樓,2,華廈,37,18.51905067342,1,0,1,2,0.3226069911793531,5200000.0,84940.0
2020-11-02,中和街２０巷６５號二樓,2,公寓,41,38.0545013838,3,2,2,2,0.0871224165341812,12450000.0,98967.0
2020-11-12,奇岩路２０３號三樓,3,公寓,52,34.05847623849,3,1,1,0,0.0,9600000.0,85265.0
2020-11-05,永康街６巷１３號二樓,2,公寓,48,24.33310088484,2,1,2,0,0.0,20000000.0,248633.0
2020-11-19,中和街３６８號四樓之１,4,電梯大樓,25,13.71232549863,0,0,0,1,0.2256783587028457,5900000.0,130157.0
2020-11-23,中和街２３８號四樓,4,公寓,48,26.49295096338,3,1,2,0,0.0,10200000.0,116465.0
2020-11-16,環山路二段５０巷９弄３號,2,透天,51,49.57672680279,5,2,4,0,0.0,63880000.0,389774.0
2020-11-11,成功路四段３２３巷１１號,1,公寓,42,34.45777625301,2,2,2,0,0.0,18000000.0,158019.0
2020-11-13,新生北路二段９６號四樓之１２,4,電梯大樓,41,14.9737505445,1,1,1,1,0.2717171717171718,6600000.0,133333.0
2020-11-08,長安東路二段１７８之５號八樓,8,電梯大樓,40,28.314001029600004,3,2,1,2,0.332905982905983,18990000.0,202885.0
2020-11-08,經貿二路１５７巷３６弄８８號三樓之１,3,華廈,15,15.25810055484,1,1,1,1,0.4123711340206185,12100000.0,239889.0
2020-11-10,永吉路３０巷１０２弄１９號三樓之１,3,華廈,13,25.134725913990003,2,2,2,2,0.3988446263088217,30580000.0,368035.0
2020-11-02,忠孝東路五段２３６巷６號七樓,7,華廈,40,40.08427645761,4,2,2,2,0.2689608331446682,9300000.0,70183.0
2020-11-06,永吉路１８０巷６６弄１３號,3,透天,33,33.19635120714,3,2,3,0,0.0,24200000.0,220521.0
2020-11-05,玉成街６６之３號七樓,7,華廈,26,23.51937585525,2,2,1,2,0.267524115755627,19600000.0,252090.0
2020-11-03,開明街１６號五樓,5,公寓,46,32.158776169410004,4,2,2,2,0.1549242780547455,10080000.0,94817.0
2020-11-08,東華街一段４２之３號四樓,4,公寓,40,29.36065106766,3,2,1,2,0.1781372347001855,14680000.0,151247.0
2020-11-06,八德路三段１８２號七樓之１０,7,電梯大樓,17,9.24137533605,1,1,1,1,0.4101472995090016,12000000.0,392799.0
2020-11-01,南京東路三段３３５巷５號五樓之７,5,華廈,36,13.97247550809,1,1,1,2,0.5172115176445118,11500000.0,248972.0
2020-11-07,中山北路一段５３巷８號九樓之５,9,電梯大樓,15,15.076600548240002,1,1,1,0,0.34169341894061,12200000.0,244783.0
2020-11-03,康樂街１３６巷３弄２０號六樓之２,6,華廈,27,15.66345056958,1,1,1,1,0.4465044418694476,7500000.0,144844.0
2020-11-01,中山北路二段１３７巷４３號七樓,7,華廈,46,23.38022585019,2,2,1,2,0.0555052400051753,15000000.0,194074.0
2020-11-09,民生東路一段４８號八樓之５,8,電梯大樓,44,21.24760077264,2,2,1,0,0.3285876993166287,13000000.0,185080.0
2020-11-01,保安街７２巷３號四樓之８,4,華廈,15,15.312550556820002,1,1,1,2,0.4350059265112604,10000000.0,197550.0
2020-11-07,漢中街３５號四樓之１,4,華廈,42,9.6497503509,1,0,1,2,0.3332288401253918,5000000.0,156740.0
2020-11-19,承德路一段３２號三樓之３,3,電梯大樓,42,100.68410366124002,4,2,2,2,0.2057445018627569,51680000.0,155270.0
2020-11-01,長沙街二段８８號五樓之１,5,電梯大樓,17,23.08982583963,2,2,2,1,0.3765229922704047,14300000.0,187344.0
2020-11-12,興隆路四段１６５巷４５號六樓,6,華廈,39,32.20717617117,3,2,2,2,0.2451394759087066,12000000.0,112708.0
2020-11-07,重慶南路三段１２９號三樓之１,3,電梯大樓,15,10.41507537873,1,1,1,0,0.3119372640139413,6880000.0,199826.0
2020-11-02,萬芳路１０５巷４１號十一樓,11,電梯大樓,27,38.43867639777,3,2,2,2,0.2560006295742503,21500000.0,169198.0
2020-11-07,重慶北路二段７０巷１９號三樓,3,公寓,48,26.371950958980005,2,2,2,2,0.0862583161275523,14500000.0,166323.0
2020-11-25,西寧北路８１號二樓之３,2,電梯大樓,46,30.97902612651,3,2,2,2,0.3792598379064544,11500000.0,112294.0
2020-11-12,民權西路１２８號十樓,10,電梯大樓,7,48.10657674933,0,2,1,2,0.4767025089605735,38280000.0,240709.0
2020-11-01,安康路３１５巷６號三樓,3,公寓,43,39.8090014476,3,2,2,2,0.1147416413373859,15580000.0,118389.0
2020-11-03,中山北路二段１８３巷５號二樓,2,華廈,34,12.52652545551,0,1,1,2,0.2600821057715526,6750000.0,163004.0
2020-11-06,永平街９巷８弄１０號,1,公寓,44,32.88780119592,3,2,1,0,-6.535529210449781e-17,17700000.0,162804.0
2020-11-02,永興路二段３７號六樓,6,華廈,41,37.96072638039,3,2,2,2,0.1970674954179615,16800000.0,133875.0
2020-11-14,西寧南路７號十樓之１,10,華廈,35,31.0365011286,3,1,2,2,0.2869395711500974,16330000.0,159162.0
2020-11-09,吳興街６００巷１００弄２０號二樓,2,電梯大樓,9,25.152875914650004,1,2,2,2,0.4015634395670475,13500000.0,162357.0
2020-11-05,吳興街６００巷３號六樓,6,華廈,33,28.64070104148,3,2,2,2,0.2490494296577946,18000000.0,190114.0
2020-11-27,林森北路４１３號五樓之２３,5,電梯大樓,39,17.442150634260003,1,1,2,0,0.2580645161290323,7800000.0,135276.0
2020-11-07,新生北路二段６８巷８號十二樓之３,12,電梯大樓,7,18.70357568013,1,1,1,1,0.3949539058709365,17300000.0,279799.0
2020-11-09,內湖路三段６０巷１２弄６８之１號四樓,4,公寓,45,16.17467558817,3,0,3,2,0.1787918458948943,8600000.0,160838.0
2020-11-09,林森北路６２７號五樓之３,5,華廈,32,24.32402588451,0,0,0,2,0.3789329685362517,10720000.0,133317.0
2020-11-01,泰順街１６巷７號五樓,5,公寓,36,39.75152644551,3,2,2,2,0.2552317175253024,24200000.0,184156.0
2020-11-01,安和路二段３５巷１６號八樓之１,8,華廈,16,14.52605052822,1,1,1,2,0.5120783007080383,14380000.0,299459.0
2020-11-03,中山北路七段２１９巷３弄１８９之１號六樓,6,華廈,39,22.73590082676,2,2,1,2,0.2180681213411388,10100000.0,134380.0
2020-11-02,文湖街２１巷９２弄２號二樓,2,華廈,29,34.88732626863,5,2,3,2,0.39937570450013,14000000.0,121401.0
2020-11-12,四平街５６號三樓、５６號三樓之１,3,電梯大樓,15,36.35747632209,0,0,0,2,0.4257425742574258,30000000.0,249605.0
2020-11-15,南京東路五段３１６號八樓之３,8,電梯大樓,34,20.9632507623,2,2,1,2,0.3219336219336218,15680000.0,226263.0
2020-11-08,南京東路四段２３號七樓之６,7,電梯大樓,15,8.70897531669,1,1,1,2,0.5578325807572073,9400000.0,326502.0
2020-11-23,柳州街２號八樓,8,電梯大樓,15,40.03890145596001,3,2,2,2,0.2976730129948625,20000000.0,151103.0
2020-11-06,民族西路１９５號四樓,4,華廈,36,43.26355157322,0,0,0,2,0.1382324150468465,19000000.0,132858.0
2020-11-06,民族西路１９５號五樓,5,華廈,36,43.26355157322,0,0,0,2,0.1382324150468465,19000000.0,132858.0
2020-11-06,民族西路１９３號四樓,4,華廈,36,43.26355157322,0,0,0,2,0.1381624947559781,19580000.0,136914.0
2020-11-09,大理街１１６巷３號五樓,5,公寓,42,26.55647596569,3,1,1,2,0.2374985761476249,8750000.0,99670.0
2020-11-14,新生南路一段６０巷８號二樓,2,華廈,14,20.73335075394,1,1,1,0,0.3422818791946308,18180000.0,265247.0
2020-11-01,大理街１６０巷２２弄２號三樓,3,公寓,40,33.40810121484,4,2,1,2,0.1921405287939152,13580000.0,122963.0
2020-11-20,大理街１６０巷２６弄３號六樓,6,華廈,42,16.277525591910003,2,2,2,1,0.0473889611596358,2200000.0,40885.0
2020-11-09,南京東路六段４５１巷５７號二樓之２,2,電梯大樓,15,26.0755009482,0,1,0,2,0.3824825986078886,13420000.0,155684.0
2020-11-16,錦西街３１號七樓之２,7,華廈,46,13.95735050754,1,0,1,0,0.2956220199393151,9353200.0,202713.0
2020-11-12,木柵路二段１０９巷１００弄４０號十六樓,16,電梯大樓,27,12.53257545573,1,0,1,2,0.3528843832971277,5500000.0,132754.0
2020-11-11,重慶南路三段６５巷６弄２號三樓,3,公寓,47,24.24840088176,3,2,2,0,0.0,14000000.0,174651.0
2020-11-12,木柵路一段３６４號,1,公寓,55,12.02740043736,3,1,1,0,-8.935396576460013e-17,4500000.0,113179.0
